0	0	-143,84912605122
1	1	-37,383510630862
2	2	-31,359282612236
3	3	-27,831439306609
4	4	-25,32426337849
5	5	-23,375297155087
6	6	-21,778566304704
7	7	-20,424215151959
8	8	-19,246687427044
9	9	-18,203716077446
10	10	-17,266459718785
11	11	-16,414365301126
12	12	-15,632275537747
13	13	-14,908698063374
14	14	-14,234717787783
15	15	-13,603285331149
16	16	-13,008735508487
17	17	-12,44645198286
18	18	-11,912627853395
19	19	-11,404090998777
20	20	-10,918174214233
21	21	-10,452617010016
22	22	-10,005490222684
23	23	-9,5751373481109
24	24	-9,1601283223707
25	25	-8,7592226995905
26	26	-8,3713400145774
27	27	-7,9955357032066
28	28	-7,630981368272
29	29	-7,2769484766653
30	30	-6,932794790951
31	31	-6,5979529985615
32	32	-6,2719211212684
33	33	-5,9542543775772
34	34	-5,6445582391595
35	35	-5,3424824750073
36	36	-5,0477160176929
37	37	-4,7599825178818
38	38	-4,4790364782201
39	39	-4,2046598774925
40	40	-3,9366592117063
41	41	-3,6748628913957
42	42	-3,4191189446414
43	43	-3,1692929835721
44	44	-2,9252663988636
45	45	-2,6869347522874
46	46	-2,4542063419187
47	47	-2,2270009183877
48	48	-2,0052485336985
49	49	-1,788888506763
50	50	-1,5778684919912
51	51	-1,3721436391385
52	52	-1,171675834171
53	53	-0,97643301224117
54	54	-0,78638853499929
55	55	-0,60152062543273
56	56	-0,42181185425682
57	57	-0,24724867259631
58	58	-0,077820986313453
59	59	0,086478232124693
60	60	0,24565329788303
61	61	0,39970613733549
62	62	0,54863658386481
63	63	0,69244264845558
64	64	0,83112076737726
65	65	0,96466602901325
66	66	1,0930723816781
67	67	1,2163328240755
68	68	1,3344395798833
69	69	1,4473842577993
70	70	1,5551579982511
71	71	1,6577516078518
72	72	1,7551556825762
73	73	1,8473607205362
74	74	1,934357225149
75	75	2,0161357994086
76	76	2,0926872319059
77	77	2,1640025751748
78	78	2,2300732168831
79	79	2,2908909443359
80	80	2,3464480027084
81	81	2,3967371473801
82	82	2,4417516907035
83	83	2,4814855434984
84	84	2,5159332515312
85	85	2,545090027203
86	86	2,5689517766409
87	87	2,5875151223564
88	88	2,6007774216074
89	89	2,6087367805754
90	90	2,6113920644239
91	91	2,6087367683047
92	92	2,6007773970808
93	93	2,5875150855708
94	94	2,5689517275918
95	95	2,5450899658845
96	96	2,5159331779361
97	97	2,4814854576183
98	98	2,4417515925287
99	99	2,3967370369
100	100	2,3464478799115
101	101	2,2908908092098
102	102	2,2300730694149
103	103	2,1640024153512
104	104	2,0926870597133
105	105	2,0161356148334
106	106	1,934357028178
107	107	1,8473605111563
108	108	1,7551554607753
109	109	1,6577513736189
110	110	1,5551577515762
111	111	1,4473839986741
112	112	1,3344393083017
113	113	1,2163325400335
114	114	1,0930720851743
115	115	0,9646657200494
116	116	0,83112044595846
117	117	0,69244231459084
118	118	0,54863623756729
119	119	0,39970577862306
120	120	0,2456529267787
121	121	0,08647784865701
122	122	-0,077821382109935
123	123	-0,24724908068051
124	124	-0,42181227458072
125	125	-0,60152105794084
126	126	-0,78638897962823
127	127	-0,97643346891914
128	128	-1,1716763028173
129	129	-1,3721441196631
130	130	-1,5778689842942
131	131	-1,7888890107343
132	132	-2,0052490492172
133	133	-2,2270014453215
134	134	-2,4542068801241
135	135	-2,6869353016085
136	136	-2,9252669591321
137	137	-3,1692935546071
138	138	-3,4191195262486
139	139	-3,6748634833673
140	140	-3,9366598138208
141	141	-4,2046604895142
142	142	-4,4790370998988
143	143	-4,7599831489529
144	144	-5,0477166578766
145	145	-5,3424831240086
146	146	-5,6445588966681
147	147	-5,9542550432673
148	148	-6,2719217947979
149	149	-6,5979536795723
150	150	-6,9327954790684
151	151	-7,2769491714974
152	152	-7,6309820694093
153	153	-7,9955364102213
154	154	-8,3713407270225
155	155	-8,7592234169987
156	156	-9,1601290442528
157	157	-9,5751380739538
158	158	-10,005490951949
159	159	-10,452617742133
160	160	-10,9181749486
161	161	-11,404091734751
162	162	-11,912628590288
163	163	-12,446452719925
164	164	-13,008736244911
165	165	-13,603286066029
166	166	-14,234718520106
167	167	-14,908698791982
168	168	-15,632276261289
169	169	-16,414366017988
170	170	-17,266460426984
171	171	-18,203716774462
172	172	-19,246688109558
173	173	-20,424215815389
174	174	-21,778566942361
175	175	-23,375297756485
176	176	-25,32426392555
177	177	-27,831439763524
178	178	-31,359282890002
179	179	-37,38351037448
180	180	-143,49172672858
181	181	-37,3835129008
182	182	-31,359284145411
183	183	-27,83144059187
184	184	-25,324264537815
185	185	-23,375298237084
186	186	-21,778567333524
187	187	-20,424216141273
188	188	-19,246688385287
189	189	-18,203717010142
190	190	-17,266460629715
191	191	-16,414366192961
192	192	-15,632276412421
193	193	-14,90869892231
194	194	-14,234718632043
195	195	-13,603286161528
196	196	-13,008736325584
197	197	-12,446452787122
198	198	-11,912628645156
199	199	-11,404091778279
200	200	-10,91817498165
201	201	-10,452617765464
202	202	-10,005490966236
203	203	-9,5751380798039
204	204	-9,1601290422156
205	205	-8,7592234075753
206	206	-8,3713407106735
207	207	-7,9955363873722
208	208	-7,6309820404556
209	209	-7,2769491368085
210	210	-6,9327954389907
211	211	-6,5979536344322
212	212	-6,2719217449036
213	213	-5,9542549889109
214	214	-5,6445588381273
215	215	-5,3424830615477
216	216	-5,0477165917478
217	217	-4,7599830793972
218	218	-4,479037027147
219	219	-4,2046604137872
220	220	-3,9366597353305
221	221	-3,674863402317
222	222	-3,4191194428338
223	223	-3,1692934690153
224	224	-2,9252668715437
225	225	-2,6869352121968
226	226	-2,4542067890557
227	227	-2,2270013527566
228	228	-2,0052489553096
229	229	-1,7888889156321
230	230	-1,5778688881394
231	231	-1,3721440225923
232	232	-1,1716762049616
233	233	-0,97643337040439
234	234	-0,78638888057521
235	235	-0,60152095846533
236	236	-0,42181217479372
237	237	-0,24724898068835
238	238	-0,077821282014468
239	239	0,086477948758386
240	240	0,24565302679284
241	241	0,39970587846095
242	242	0,54863633714393
243	243	0,6924424138251
244	244	0,83112054477306
245	245	0,96466581837069
246	246	1,0930721829321
247	247	1,2163326371613
248	248	1,3344394047361
249	249	1,4473840943551
250	250	1,5551578464467
251	251	1,6577514676251
252	252	1,7551555538661
253	253	1,8473606032836
254	254	1,9343571192963
255	255	2,0161357048999
256	256	2,0926871486878
257	257	2,1640025031958
258	258	2,2300731560942
259	259	2,2908908946907
260	260	2,3464479641629
261	261	2,3967371198932
262	262	2,4417516742369
263	263	2,4814855380166
264	264	2,5159332570016
265	265	2,5450900435961
266	266	2,5689518039301
267	267	2,587515160518
268	268	2,6007774706209
269	269	2,6087368404231
270	270	2,6113921351074
271	271	2,6087368498053
272	272	2,6007774893802
273	273	2,5875151886629
274	274	2,5689518414733
275	275	2,5450900905546
276	276	2,5159333133965
277	277	2,481485603873
278	278	2,4417517495839
279	279	2,3967372047638
280	280	2,3464480585939
281	281	2,2908909987227
282	282	2,2300732697714
283	283	2,1640026265656
284	284	2,0926872818011
285	285	2,0161358478107
286	286	1,9343572720614
287	287	1,8473607659628
288	288	1,7551557265215
289	289	1,6577516503212
290	290	1,5551580392503
291	291	1,4473842973346
292	292	1,3344396179617
293	293	1,2163328607044
294	294	1,0930724168654
295	295	0,96466606276735
296	296	0,831120799707
297	297	0,69244267937026
298	298	0,54863661337413
299	299	0,39970616544956
300	300	0,24565332461238
301	301	0,086478257480199
302	302	-0,077820962320571
303	303	-0,24724864995441
304	304	-0,42181183295398
305	305	-0,60152060545665
306	306	-0,78638851633742
307	307	-0,97643299488062
308	308	-1,1716758180986
309	309	-1,3721436243409
310	310	-1,5778684784546
311	311	-1,7888884944736
312	312	-2,0052485226423
313	313	-2,2270009085502
314	314	-2,4542063332858
315	315	-2,6869347448445
316	316	-2,9252663925962
317	317	-3,1692929784657
318	318	-3,4191189406815
319	319	-3,6748628885679
320	320	-3,9366592099966
321	321	-4,2046598768871
322	322	-4,4790364787055
323	323	-4,7599825194452
324	324	-5,047716020322
325	325	-5,3424824786907
326	326	-5,6445582438869
327	327	-5,9542543833396
328	328	-6,271921128058
329	329	-6,5979530063725
330	330	-6,9327947997798
331	331	-7,2769484865106
332	332	-7,6309813791355
333	333	-7,9955357150935
334	334	-8,3713400274971
335	335	-8,7592227135573
336	336	-9,1601283374047
337	337	-9,5751373642389
338	338	-10,005490239941
339	339	-10,452617028448
340	340	-10,918174233895
341	341	-11,404091019741
342	342	-11,912627875749
343	343	-12,446452006714
344	344	-13,008735533979
345	345	-13,603285358448
346	346	-14,234717817104
347	347	-14,908698094988
348	348	-15,632275571999
349	349	-16,414365338465
350	350	-17,266459759801
351	351	-18,203716122935
352	352	-19,246687478109
353	353	-20,424215210185
354	354	-21,778566372479
355	355	-23,375297236241
356	356	-25,324263479736
357	357	-27,831439441389
358	358	-31,359282814164
359	359	-37,383511034414
